# == Iter    0 ==
Timepoint   	K_ECF       	K_ICF       	K_urin      	K_git       	K_tiss      	K_sal       	K_feed      	***         	***         	***         	Insulin     	s20         	s23         	s27         	***         	s29         	***         	***         	***         	***         	***         	s35         
7.424344e+00	6.071688e+00	2.450685e+01	2.288243e+00	4.748222e+00	1.508478e+03	5.819185e-01	3.034153e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.031869e+01	3.638461e+02	3.772818e+00	2.295269e+01	0.000000e+00	3.455341e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.232574e+02
7.561312e+00	6.080584e+00	2.445504e+01	2.520227e+00	4.985002e+00	1.508500e+03	5.873629e-01	3.206137e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.026238e+01	3.797346e+02	3.772824e+00	2.334655e+01	0.000000e+00	3.446005e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.391459e+02
7.690439e+00	6.086358e+00	2.440595e+01	2.751108e+00	5.218738e+00	1.508522e+03	5.920514e-01	3.370423e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.022009e+01	3.949217e+02	3.772828e+00	2.381872e+01	0.000000e+00	3.439349e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.543330e+02
7.812339e+00	6.089767e+00	2.435964e+01	2.979970e+00	5.448533e+00	1.508543e+03	5.960984e-01	3.527454e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.018948e+01	4.094284e+02	3.772832e+00	2.434502e+01	0.000000e+00	3.434902e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.688397e+02
7.929439e+00	6.091407e+00	2.431539e+01	3.209826e+00	5.677457e+00	1.508564e+03	5.996546e-01	3.680075e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.016828e+01	4.235049e+02	3.772836e+00	2.491704e+01	0.000000e+00	3.432238e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.829162e+02
8.043607e+00	6.091662e+00	2.427263e+01	3.443396e+00	5.908208e+00	1.508584e+03	6.028237e-01	3.830529e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.015504e+01	4.373492e+02	3.772839e+00	2.553153e+01	0.000000e+00	3.431088e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.967605e+02
8.156040e+00	6.090787e+00	2.423105e+01	3.682576e+00	6.142600e+00	1.508604e+03	6.056711e-01	3.980264e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.014887e+01	4.510868e+02	3.772842e+00	2.618644e+01	0.000000e+00	3.431285e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.104981e+02
8.267486e+00	6.088968e+00	2.419048e+01	3.928653e+00	6.381802e+00	1.508623e+03	6.082396e-01	4.130181e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.014914e+01	4.647940e+02	3.772845e+00	2.687990e+01	0.000000e+00	3.432715e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.242053e+02
8.378433e+00	6.086345e+00	2.415086e+01	4.182554e+00	6.626595e+00	1.508642e+03	6.105592e-01	4.280858e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.015543e+01	4.785171e+02	3.772847e+00	2.761012e+01	0.000000e+00	3.435296e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.379284e+02
8.489219e+00	6.083036e+00	2.411217e+01	4.444997e+00	6.877536e+00	1.508661e+03	6.126523e-01	4.432682e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.016739e+01	4.922858e+02	3.772849e+00	2.837533e+01	0.000000e+00	3.438961e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.516971e+02
8.600087e+00	6.079136e+00	2.407445e+01	4.716583e+00	7.135039e+00	1.508679e+03	6.145373e-01	4.585920e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.018472e+01	5.061186e+02	3.772851e+00	2.917388e+01	0.000000e+00	3.443655e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.655299e+02
8.711220e+00	6.074727e+00	2.403774e+01	4.997835e+00	7.399428e+00	1.508697e+03	6.162292e-01	4.740757e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.020718e+01	5.200267e+02	3.772853e+00	3.000414e+01	0.000000e+00	3.449328e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.794380e+02
8.822756e+00	6.069880e+00	2.400211e+01	5.289227e+00	7.670958e+00	1.508714e+03	6.177412e-01	4.897317e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.023452e+01	5.340163e+02	3.772855e+00	3.086456e+01	0.000000e+00	3.455936e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.934276e+02
8.934805e+00	6.064655e+00	2.396763e+01	5.591196e+00	7.949834e+00	1.508731e+03	6.190851e-01	5.055681e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.026654e+01	5.480892e+02	3.772857e+00	3.175361e+01	0.000000e+00	3.463436e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.075005e+02
9.047452e+00	6.059106e+00	2.393440e+01	5.904154e+00	8.236215e+00	1.508746e+03	6.202715e-01	5.215890e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.030304e+01	5.622443e+02	3.772858e+00	3.266978e+01	0.000000e+00	3.471791e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.216556e+02
9.160761e+00	6.053281e+00	2.390250e+01	6.228487e+00	8.530217e+00	1.508761e+03	6.213102e-01	5.377950e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.034381e+01	5.764774e+02	3.772860e+00	3.361157e+01	0.000000e+00	3.480961e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.358887e+02
9.274780e+00	6.047221e+00	2.387204e+01	6.564554e+00	8.831919e+00	1.508776e+03	6.222105e-01	5.541839e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.038866e+01	5.907817e+02	3.772861e+00	3.457742e+01	0.000000e+00	3.490908e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.501930e+02
9.389545e+00	6.040963e+00	2.384312e+01	6.912695e+00	9.141360e+00	1.508789e+03	6.229809e-01	5.707508e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.043741e+01	6.051484e+02	3.772862e+00	3.556578e+01	0.000000e+00	3.501596e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.645597e+02
9.505076e+00	6.034541e+00	2.381586e+01	7.273223e+00	9.458541e+00	1.508802e+03	6.236298e-01	5.874879e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.048986e+01	6.195665e+02	3.772863e+00	3.657504e+01	0.000000e+00	3.512987e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.789778e+02
9.621383e+00	6.027984e+00	2.379038e+01	7.646425e+00	9.783423e+00	1.508814e+03	6.241650e-01	6.043852e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.054582e+01	6.340230e+02	3.772864e+00	3.760354e+01	0.000000e+00	3.525043e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.934343e+02
9.738467e+00	6.021319e+00	2.376678e+01	8.032561e+00	1.011593e+01	1.508825e+03	6.245939e-01	6.214304e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.060510e+01	6.485032e+02	3.772865e+00	3.864957e+01	0.000000e+00	3.537727e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.079145e+02
9.856318e+00	6.014570e+00	2.374520e+01	8.431858e+00	1.045594e+01	1.508835e+03	6.249240e-01	6.386089e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.066749e+01	6.629907e+02	3.772866e+00	3.971135e+01	0.000000e+00	3.550998e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.224020e+02
9.974917e+00	6.007758e+00	2.372573e+01	8.844510e+00	1.080329e+01	1.508844e+03	6.251620e-01	6.559039e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.073281e+01	6.774677e+02	3.772867e+00	4.078705e+01	0.000000e+00	3.564819e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.368790e+02
1.009424e+01	6.000901e+00	2.370851e+01	9.270671e+00	1.115777e+01	1.508853e+03	6.253148e-01	6.732966e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.080084e+01	6.919147e+02	3.772868e+00	4.187476e+01	0.000000e+00	3.579149e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.513260e+02
1.021424e+01	5.994015e+00	2.369363e+01	9.710459e+00	1.151914e+01	1.508860e+03	6.253888e-01	6.907665e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.087137e+01	7.063113e+02	3.772869e+00	4.297252e+01	0.000000e+00	3.593946e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.657226e+02
1.033489e+01	5.987113e+00	2.368122e+01	1.016394e+01	1.188711e+01	1.508867e+03	6.253901e-01	7.082908e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.094420e+01	7.206357e+02	3.772870e+00	4.407830e+01	0.000000e+00	3.609169e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.800470e+02
1.045613e+01	5.980203e+00	2.367137e+01	1.063112e+01	1.226133e+01	1.508872e+03	6.253246e-01	7.258453e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.101911e+01	7.348649e+02	3.772870e+00	4.518998e+01	0.000000e+00	3.624776e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.942762e+02
1.057790e+01	5.973291e+00	2.366417e+01	1.111195e+01	1.264141e+01	1.508877e+03	6.251980e-01	7.434038e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.109588e+01	7.489750e+02	3.772871e+00	4.630540e+01	0.000000e+00	3.640722e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.083863e+02
1.070012e+01	5.966379e+00	2.365972e+01	1.160631e+01	1.302690e+01	1.508881e+03	6.250154e-01	7.609384e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.117428e+01	7.629413e+02	3.772871e+00	4.742232e+01	0.000000e+00	3.656963e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.223526e+02
1.082273e+01	5.959464e+00	2.365809e+01	1.211399e+01	1.341731e+01	1.508884e+03	6.247820e-01	7.784195e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.125408e+01	7.767380e+02	3.772872e+00	4.853844e+01	0.000000e+00	3.673454e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.361493e+02
1.094561e+01	5.952535e+00	2.365933e+01	1.263470e+01	1.381206e+01	1.508887e+03	6.245023e-01	7.958158e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.133506e+01	7.903387e+02	3.772873e+00	4.965135e+01	0.000000e+00	3.690147e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.497500e+02
1.106867e+01	5.945577e+00	2.366350e+01	1.316801e+01	1.421055e+01	1.508889e+03	6.241805e-01	8.130945e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.141696e+01	8.037164e+02	3.772873e+00	5.075862e+01	0.000000e+00	3.706995e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.631277e+02
1.119179e+01	5.938569e+00	2.367062e+01	1.371338e+01	1.461207e+01	1.508891e+03	6.238203e-01	8.302212e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.149955e+01	8.168434e+02	3.772873e+00	5.185773e+01	0.000000e+00	3.723949e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.762547e+02
1.131484e+01	5.931479e+00	2.368070e+01	1.427014e+01	1.501588e+01	1.508892e+03	6.234252e-01	8.471601e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.158256e+01	8.296917e+02	3.772874e+00	5.294607e+01	0.000000e+00	3.740958e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.891030e+02
1.143766e+01	5.924270e+00	2.369374e+01	1.483744e+01	1.542115e+01	1.508894e+03	6.229979e-01	8.638743e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.166574e+01	8.422338e+02	3.772874e+00	5.402105e+01	0.000000e+00	3.757971e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.016451e+02
1.156009e+01	5.916895e+00	2.370968e+01	1.541431e+01	1.582701e+01	1.508896e+03	6.225407e-01	8.803270e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.174883e+01	8.544422e+02	3.772875e+00	5.508005e+01	0.000000e+00	3.774937e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.138535e+02
1.168197e+01	5.909303e+00	2.372846e+01	1.599959e+01	1.623256e+01	1.508899e+03	6.220555e-01	8.964809e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.183158e+01	8.662908e+02	3.772875e+00	5.612048e+01	0.000000e+00	3.791805e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.257021e+02
1.180311e+01	5.901436e+00	2.375000e+01	1.659201e+01	1.663683e+01	1.508903e+03	6.215434e-01	9.123002e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.191373e+01	8.777552e+02	3.772875e+00	5.713985e+01	0.000000e+00	3.808523e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.371665e+02
1.192334e+01	5.893234e+00	2.377418e+01	1.719016e+01	1.703889e+01	1.508909e+03	6.210051e-01	9.277507e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.199502e+01	8.888132e+02	3.772876e+00	5.813579e+01	0.000000e+00	3.825044e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.482245e+02
1.204247e+01	5.884639e+00	2.380086e+01	1.779259e+01	1.743781e+01	1.508916e+03	6.204407e-01	9.428015e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.207524e+01	8.994461e+02	3.772876e+00	5.910619e+01	0.000000e+00	3.841321e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.588574e+02
1.216036e+01	5.875598e+00	2.382989e+01	1.839781e+01	1.783274e+01	1.508927e+03	6.198498e-01	9.574261e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.215418e+01	9.096389e+02	3.772876e+00	6.004921e+01	0.000000e+00	3.857315e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.690502e+02
1.227685e+01	5.866068e+00	2.386109e+01	1.900438e+01	1.822289e+01	1.508940e+03	6.192320e-01	9.716027e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.223164e+01	9.193813e+02	3.772876e+00	6.096337e+01	0.000000e+00	3.872990e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.787926e+02
1.239186e+01	5.856020e+00	2.389429e+01	1.961095e+01	1.860762e+01	1.508957e+03	6.185862e-01	9.853159e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.230750e+01	9.286675e+02	3.772877e+00	6.184757e+01	0.000000e+00	3.888317e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.880788e+02
1.250530e+01	5.845443e+00	2.392931e+01	2.021637e+01	1.898643e+01	1.508977e+03	6.179114e-01	9.985563e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.238162e+01	9.374967e+02	3.772877e+00	6.270115e+01	0.000000e+00	3.903274e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.969080e+02
1.261714e+01	5.834349e+00	2.396600e+01	2.081967e+01	1.935894e+01	1.509002e+03	6.172066e-01	1.011321e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.245395e+01	9.458723e+02	3.772877e+00	6.352385e+01	0.000000e+00	3.917849e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.052836e+02
1.272739e+01	5.822767e+00	2.400419e+01	2.142013e+01	1.972496e+01	1.509032e+03	6.164709e-01	1.023611e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.252443e+01	9.538020e+02	3.772877e+00	6.431579e+01	0.000000e+00	3.932033e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.132133e+02
1.283609e+01	5.810752e+00	2.404375e+01	2.201730e+01	2.008443e+01	1.509067e+03	6.157037e-01	1.035436e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.259305e+01	9.612962e+02	3.772877e+00	6.507739e+01	0.000000e+00	3.945826e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.207075e+02
1.294333e+01	5.798376e+00	2.408456e+01	2.261097e+01	2.043741e+01	1.509108e+03	6.149048e-01	1.046805e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.265984e+01	9.683677e+02	3.772877e+00	6.580937e+01	0.000000e+00	3.959232e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.277790e+02
1.304919e+01	5.785725e+00	2.412653e+01	2.320119e+01	2.078409e+01	1.509154e+03	6.140743e-01	1.057734e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.272484e+01	9.750307e+02	3.772878e+00	6.651263e+01	0.000000e+00	3.972260e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.344420e+02
1.333410e+01	5.750412e+00	2.424725e+01	2.480743e+01	2.170625e+01	1.509309e+03	6.116379e-01	1.085619e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.289460e+01	9.913505e+02	3.772878e+00	6.830500e+01	0.000000e+00	4.006204e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.507618e+02
1.359248e+01	5.718540e+00	2.436574e+01	2.628432e+01	2.252598e+01	1.509491e+03	6.092042e-01	1.108883e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.304135e+01	1.004061e+03	3.772878e+00	6.979744e+01	0.000000e+00	4.035438e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.634721e+02
1.378523e+01	5.696160e+00	2.445919e+01	2.739823e+01	2.312523e+01	1.509651e+03	6.072882e-01	1.124920e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.314590e+01	1.012212e+03	3.772878e+00	7.082408e+01	0.000000e+00	4.056195e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.716236e+02
1.398494e+01	5.675143e+00	2.456019e+01	2.856379e+01	2.373337e+01	1.509839e+03	6.052559e-01	1.140297e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.324940e+01	1.019433e+03	3.772878e+00	7.180629e+01	0.000000e+00	4.076679e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.788442e+02
1.420199e+01	5.655510e+00	2.467439e+01	2.984523e+01	2.437794e+01	1.510064e+03	6.030463e-01	1.155533e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.335598e+01	1.025845e+03	3.772879e+00	7.277663e+01	0.000000e+00	4.097694e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.852558e+02
1.439991e+01	5.640880e+00	2.478222e+01	3.102870e+01	2.494933e+01	1.510286e+03	6.010798e-01	1.168044e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.344748e+01	1.030370e+03	3.772879e+00	7.357063e+01	0.000000e+00	4.115664e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.897816e+02
1.456998e+01	5.630875e+00	2.487744e+01	3.205835e+01	2.542675e+01	1.510489e+03	5.994602e-01	1.177717e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.352158e+01	1.033243e+03	3.772879e+00	7.418196e+01	0.000000e+00	4.130155e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.926544e+02
1.471641e+01	5.624117e+00	2.496114e+01	3.295506e+01	2.582707e+01	1.510670e+03	5.981363e-01	1.185230e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.358189e+01	1.034959e+03	3.772879e+00	7.465477e+01	0.000000e+00	4.141901e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.943706e+02
1.484708e+01	5.619463e+00	2.503708e+01	3.376384e+01	2.617550e+01	1.510837e+03	5.970203e-01	1.191290e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.363291e+01	1.035897e+03	3.772879e+00	7.503428e+01	0.000000e+00	4.151800e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.953083e+02
1.496837e+01	5.616232e+00	2.510851e+01	3.452203e+01	2.649110e+01	1.510996e+03	5.960462e-01	1.196362e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.367783e+01	1.036265e+03	3.772879e+00	7.535028e+01	0.000000e+00	4.160481e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.956763e+02
1.508421e+01	5.614058e+00	2.517749e+01	3.525321e+01	2.678526e+01	1.511151e+03	5.951753e-01	1.200706e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.371851e+01	1.036165e+03	3.772879e+00	7.561922e+01	0.000000e+00	4.168310e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.955761e+02
1.519684e+01	5.612732e+00	2.524520e+01	3.597088e+01	2.706422e+01	1.511304e+03	5.943869e-01	1.204457e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.375593e+01	1.035644e+03	3.772879e+00	7.584966e+01	0.000000e+00	4.175480e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.950555e+02
1.530751e+01	5.612125e+00	2.531228e+01	3.668276e+01	2.733135e+01	1.511456e+03	5.936700e-01	1.207685e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.379064e+01	1.034727e+03	3.772879e+00	7.604609e+01	0.000000e+00	4.182096e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.941380e+02
1.541697e+01	5.612145e+00	2.537908e+01	3.739354e+01	2.758857e+01	1.511609e+03	5.930182e-01	1.210429e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.382291e+01	1.033424e+03	3.772879e+00	7.621095e+01	0.000000e+00	4.188216e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.928355e+02
1.552572e+01	5.612722e+00	2.544582e+01	3.810632e+01	2.783704e+01	1.511762e+03	5.924275e-01	1.212712e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.385293e+01	1.031742e+03	3.772879e+00	7.634562e+01	0.000000e+00	4.193871e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.911535e+02
1.563410e+01	5.613798e+00	2.551263e+01	3.882343e+01	2.807747e+01	1.511917e+03	5.918949e-01	1.214545e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.388078e+01	1.029682e+03	3.772879e+00	7.645085e+01	0.000000e+00	4.199083e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.890936e+02
1.574241e+01	5.615324e+00	2.557961e+01	3.954672e+01	2.831038e+01	1.512073e+03	5.914182e-01	1.215935e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.390655e+01	1.027243e+03	3.772879e+00	7.652702e+01	0.000000e+00	4.203863e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.866544e+02
1.585088e+01	5.617261e+00	2.564682e+01	4.027780e+01	2.853607e+01	1.512230e+03	5.909956e-01	1.216882e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.393025e+01	1.024421e+03	3.772879e+00	7.657419e+01	0.000000e+00	4.208216e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.838324e+02
1.595970e+01	5.619573e+00	2.571432e+01	4.101814e+01	2.875477e+01	1.512389e+03	5.906254e-01	1.217384e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.395190e+01	1.021210e+03	3.772878e+00	7.659220e+01	0.000000e+00	4.212146e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.806215e+02
1.606908e+01	5.622232e+00	2.578214e+01	4.176915e+01	2.896661e+01	1.512550e+03	5.903062e-01	1.217438e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.397149e+01	1.017603e+03	3.772878e+00	7.658070e+01	0.000000e+00	4.215648e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.770140e+02
1.617921e+01	5.625212e+00	2.585031e+01	4.253219e+01	2.917164e+01	1.512713e+03	5.900367e-01	1.217033e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.398899e+01	1.013589e+03	3.772878e+00	7.653915e+01	0.000000e+00	4.218720e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.729999e+02
1.629026e+01	5.628493e+00	2.591886e+01	4.330867e+01	2.936986e+01	1.512879e+03	5.898158e-01	1.216160e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.400438e+01	1.009156e+03	3.772878e+00	7.646682e+01	0.000000e+00	4.221351e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.685671e+02
1.640242e+01	5.632057e+00	2.598780e+01	4.410002e+01	2.956121e+01	1.513046e+03	5.896425e-01	1.214806e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.401760e+01	1.004290e+03	3.772878e+00	7.636282e+01	0.000000e+00	4.223533e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.637016e+02
1.651589e+01	5.635890e+00	2.605715e+01	4.490778e+01	2.974559e+01	1.513217e+03	5.895158e-01	1.212952e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.402858e+01	9.989749e+02	3.772878e+00	7.622605e+01	0.000000e+00	4.225250e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.583862e+02
1.663087e+01	5.639984e+00	2.612692e+01	4.573363e+01	2.992284e+01	1.513391e+03	5.894350e-01	1.210581e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.403725e+01	9.931900e+02	3.772878e+00	7.605520e+01	0.000000e+00	4.226486e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.526013e+02
1.674761e+01	5.644330e+00	2.619714e+01	4.657942e+01	3.009276e+01	1.513568e+03	5.893995e-01	1.207667e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.404351e+01	9.869122e+02	3.772878e+00	7.584868e+01	0.000000e+00	4.227221e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.463235e+02
