Timepoint   	LH_pit      	LH_blood    	R_LH        	LH_R        	R_LH_des    	FSH_pit     	FSH_blood   	R_FSH       	FSH_R       	R_FSH_des   	S_foll      	AF1         	AF2         	AF3         	AF4         	PrF         	OvF         	Sc1         	Sc2         	Lut1        	Lut2        	Lut3        	Lut4        	E2          	P4          	InhA        	InhB        	InhA_tau    	GnRH_G      	R_GnRH_a    	R_GnRH_i    	GnRH_R_a    	GnRH_R_i    
-4.186506e+01	2.615477e+05	2.824977e+00	8.364626e+00	2.760552e-01	7.333188e-01	6.017744e+04	5.537576e+00	5.816966e+00	8.216446e-01	1.860390e+00	1.707456e-01	2.597528e+00	2.476476e+01	5.245498e-01	1.939227e-05	2.449570e-01	1.510251e-18	4.605856e-09	1.092471e-06	1.178585e-05	1.926337e-04	2.131740e-03	8.616543e-03	3.767864e+01	1.568831e+00	8.313698e-01	6.474239e+01	6.494730e+01	1.864661e-02	8.965495e-03	9.682498e-04	7.991736e-05	7.203460e-05
-4.185394e+01	2.615820e+05	2.827725e+00	8.363762e+00	2.762939e-01	7.339441e-01	6.017846e+04	5.542217e+00	5.815429e+00	8.221156e-01	1.861455e+00	1.711169e-01	2.597537e+00	2.479370e+01	5.251525e-01	1.947380e-05	2.449582e-01	1.520724e-18	4.543723e-09	1.080953e-06	1.167670e-05	1.911389e-04	2.118932e-03	8.579023e-03	3.762810e+01	1.562810e+00	8.296633e-01	6.481747e+01	6.484326e+01	1.870858e-02	8.964852e-03	9.684211e-04	8.017731e-05	7.227074e-05
-4.181231e+01	2.617112e+05	2.838301e+00	8.360438e+00	2.772123e-01	7.363501e-01	6.018044e+04	5.559661e+00	5.809660e+00	8.238843e-01	1.865455e+00	1.725515e-01	2.597547e+00	2.490218e+01	5.274194e-01	1.978883e-05	2.449627e-01	1.561577e-18	4.318531e-09	1.038911e-06	1.127696e-05	1.856453e-04	2.071647e-03	8.439833e-03	3.744184e+01	1.540502e+00	8.233254e-01	6.509883e+01	6.445517e+01	1.894063e-02	8.962443e-03	9.690623e-04	8.115043e-05	7.315485e-05
-4.178426e+01	2.617987e+05	2.845693e+00	8.358116e+00	2.778538e-01	7.380307e-01	6.018016e+04	5.571484e+00	5.805757e+00	8.250811e-01	1.868162e+00	1.735594e-01	2.597535e+00	2.497540e+01	5.289568e-01	2.001021e-05	2.449658e-01	1.590667e-18	4.173132e-09	1.011509e-06	1.101526e-05	1.820317e-04	2.040363e-03	8.347144e-03	3.731888e+01	1.525667e+00	8.191000e-01	6.528874e+01	6.419487e+01	1.909708e-02	8.960818e-03	9.694944e-04	8.180618e-05	7.375073e-05
-4.176552e+01	2.618574e+05	2.850753e+00	8.356526e+00	2.782927e-01	7.391810e-01	6.017925e+04	5.579416e+00	5.803141e+00	8.258830e-01	1.869976e+00	1.742522e-01	2.597520e+00	2.502438e+01	5.299885e-01	2.016241e-05	2.449679e-01	1.610852e-18	4.078714e-09	9.936026e-07	1.084374e-05	1.796558e-04	2.019714e-03	8.285695e-03	3.723783e+01	1.515839e+00	8.162973e-01	6.541579e+01	6.402146e+01	1.920164e-02	8.959731e-03	9.697831e-04	8.224433e-05	7.414894e-05
-4.174808e+01	2.619122e+05	2.855550e+00	8.355020e+00	2.787086e-01	7.402710e-01	6.017790e+04	5.586817e+00	5.800703e+00	8.266307e-01	1.871667e+00	1.749108e-01	2.597499e+00	2.506999e+01	5.309517e-01	2.030717e-05	2.449699e-01	1.630193e-18	3.992792e-09	9.772276e-07	1.068653e-05	1.774728e-04	2.000683e-03	8.228875e-03	3.716322e+01	1.506757e+00	8.137049e-01	6.553410e+01	6.386051e+01	1.929894e-02	8.958719e-03	9.700517e-04	8.265193e-05	7.451941e-05
-4.173202e+01	2.619627e+05	2.860044e+00	8.353610e+00	2.790982e-01	7.412920e-01	6.017622e+04	5.593652e+00	5.798452e+00	8.273206e-01	1.873227e+00	1.755296e-01	2.597475e+00	2.511203e+01	5.318416e-01	2.044324e-05	2.449717e-01	1.648500e-18	3.915270e-09	9.623864e-07	1.054374e-05	1.754856e-04	1.983310e-03	8.176846e-03	3.709519e+01	1.498443e+00	8.113307e-01	6.564314e+01	6.371261e+01	1.938855e-02	8.957788e-03	9.702991e-04	8.302723e-05	7.486055e-05
-4.171713e+01	2.620097e+05	2.864279e+00	8.352281e+00	2.794651e-01	7.422539e-01	6.017429e+04	5.600008e+00	5.796361e+00	8.279617e-01	1.874677e+00	1.761144e-01	2.597449e+00	2.515106e+01	5.326695e-01	2.057189e-05	2.449735e-01	1.665919e-18	3.844708e-09	9.488215e-07	1.041297e-05	1.736619e-04	1.967326e-03	8.128838e-03	3.703265e+01	1.490775e+00	8.091398e-01	6.574436e+01	6.357570e+01	1.947167e-02	8.956923e-03	9.705285e-04	8.337529e-05	7.517695e-05
-4.170308e+01	2.620541e+05	2.868331e+00	8.351010e+00	2.798162e-01	7.431741e-01	6.017215e+04	5.606016e+00	5.794386e+00	8.285672e-01	1.876047e+00	1.766754e-01	2.597420e+00	2.518788e+01	5.334523e-01	2.069537e-05	2.449751e-01	1.682742e-18	3.779335e-09	9.362050e-07	1.029113e-05	1.719593e-04	1.952367e-03	8.083790e-03	3.697418e+01	1.483582e+00	8.070839e-01	6.583988e+01	6.344684e+01	1.955005e-02	8.956108e-03	9.707447e-04	8.370344e-05	7.547527e-05
-4.168969e+01	2.620965e+05	2.872249e+00	8.349781e+00	2.801555e-01	7.440637e-01	6.016982e+04	5.611759e+00	5.792499e+00	8.291456e-01	1.877355e+00	1.772192e-01	2.597389e+00	2.522303e+01	5.342008e-01	2.081514e-05	2.449767e-01	1.699155e-18	3.718031e-09	9.243300e-07	1.017625e-05	1.703510e-04	1.938205e-03	8.041032e-03	3.691888e+01	1.476756e+00	8.051325e-01	6.593103e+01	6.332418e+01	1.962479e-02	8.955330e-03	9.709509e-04	8.401629e-05	7.575971e-05
-4.167689e+01	2.621372e+05	2.876042e+00	8.348591e+00	2.804839e-01	7.449247e-01	6.016733e+04	5.617256e+00	5.790694e+00	8.296990e-01	1.878607e+00	1.777469e-01	2.597357e+00	2.525662e+01	5.349177e-01	2.093143e-05	2.449783e-01	1.715179e-18	3.660396e-09	9.131261e-07	1.006768e-05	1.688283e-04	1.924767e-03	8.000367e-03	3.686645e+01	1.470266e+00	8.032767e-01	6.601816e+01	6.320720e+01	1.969618e-02	8.954587e-03	9.711478e-04	8.431508e-05	7.603139e-05
-4.166460e+01	2.621762e+05	2.879732e+00	8.347434e+00	2.808033e-01	7.457622e-01	6.016470e+04	5.622549e+00	5.788958e+00	8.302315e-01	1.879811e+00	1.782616e-01	2.597323e+00	2.528892e+01	5.356082e-01	2.104492e-05	2.449798e-01	1.730902e-18	3.605860e-09	9.024889e-07	9.964438e-06	1.673780e-04	1.911941e-03	7.961462e-03	3.681645e+01	1.464058e+00	8.015014e-01	6.610193e+01	6.309499e+01	1.976477e-02	8.953873e-03	9.713370e-04	8.460210e-05	7.629237e-05
-4.165270e+01	2.622141e+05	2.883345e+00	8.346302e+00	2.811160e-01	7.465822e-01	6.016193e+04	5.627680e+00	5.787275e+00	8.307474e-01	1.880978e+00	1.787667e-01	2.597287e+00	2.532019e+01	5.362779e-01	2.115639e-05	2.449812e-01	1.746426e-18	3.553868e-09	8.923148e-07	9.865543e-06	1.659864e-04	1.899610e-03	7.923974e-03	3.676842e+01	1.458078e+00	7.997910e-01	6.618304e+01	6.298660e+01	1.983113e-02	8.953182e-03	9.715200e-04	8.487972e-05	7.654482e-05
-4.164112e+01	2.622511e+05	2.886905e+00	8.345186e+00	2.814240e-01	7.473898e-01	6.015902e+04	5.632686e+00	5.785634e+00	8.312504e-01	1.882116e+00	1.792654e-01	2.597250e+00	2.535065e+01	5.369315e-01	2.126652e-05	2.449827e-01	1.761843e-18	3.503962e-09	8.825181e-07	9.770177e-06	1.646423e-04	1.887676e-03	7.887619e-03	3.672198e+01	1.452279e+00	7.981324e-01	6.626205e+01	6.288121e+01	1.989574e-02	8.952509e-03	9.716981e-04	8.514997e-05	7.679059e-05
-4.162979e+01	2.622873e+05	2.890429e+00	8.344082e+00	2.817288e-01	7.481890e-01	6.015598e+04	5.637594e+00	5.784026e+00	8.317432e-01	1.883230e+00	1.797602e-01	2.597211e+00	2.538048e+01	5.375726e-01	2.137585e-05	2.449841e-01	1.777225e-18	3.455803e-09	8.730350e-07	9.677730e-06	1.633374e-04	1.876067e-03	7.852180e-03	3.667685e+01	1.446626e+00	7.965159e-01	6.633942e+01	6.277824e+01	1.995895e-02	8.951851e-03	9.718724e-04	8.541435e-05	7.703103e-05
-4.161865e+01	2.623229e+05	2.893928e+00	8.342986e+00	2.820313e-01	7.489826e-01	6.015279e+04	5.642423e+00	5.782445e+00	8.322279e-01	1.884327e+00	1.802526e-01	2.597171e+00	2.540979e+01	5.382037e-01	2.148475e-05	2.449855e-01	1.792621e-18	3.409146e-09	8.638198e-07	9.587768e-06	1.620656e-04	1.864733e-03	7.817506e-03	3.663281e+01	1.441097e+00	7.949346e-01	6.641546e+01	6.267725e+01	2.002102e-02	8.951204e-03	9.720435e-04	8.567395e-05	7.726713e-05
-4.160769e+01	2.623581e+05	2.897411e+00	8.341895e+00	2.823324e-01	7.497724e-01	6.014948e+04	5.647186e+00	5.780886e+00	8.327058e-01	1.885408e+00	1.807438e-01	2.597129e+00	2.543868e+01	5.388266e-01	2.159348e-05	2.449869e-01	1.808068e-18	3.363816e-09	8.548400e-07	9.499984e-06	1.608227e-04	1.853635e-03	7.783491e-03	3.658974e+01	1.435673e+00	7.933836e-01	6.649038e+01	6.257794e+01	2.008214e-02	8.950567e-03	9.722119e-04	8.592949e-05	7.749956e-05
-4.156658e+01	2.624904e+05	2.910809e+00	8.337701e+00	2.834901e-01	7.528090e-01	6.013541e+04	5.665123e+00	5.775024e+00	8.345029e-01	1.889473e+00	1.826434e-01	2.596952e+00	2.554714e+01	5.411748e-01	2.201485e-05	2.449922e-01	1.868629e-18	3.199118e-09	8.219858e-07	9.177768e-06	1.562445e-04	1.812581e-03	7.657059e-03	3.643075e+01	1.415518e+00	7.876219e-01	6.677171e+01	6.220679e+01	2.031123e-02	8.948180e-03	9.728431e-04	8.688701e-05	7.837058e-05
-4.153937e+01	2.625783e+05	2.919972e+00	8.334834e+00	2.842811e-01	7.548845e-01	6.012471e+04	5.677057e+00	5.771130e+00	8.356964e-01	1.892173e+00	1.839515e-01	2.596818e+00	2.561904e+01	5.427398e-01	2.230595e-05	2.449959e-01	1.911109e-18	3.094578e-09	8.009388e-07	8.970468e-06	1.532854e-04	1.785895e-03	7.574366e-03	3.632772e+01	1.402338e+00	7.838565e-01	6.695821e+01	6.196227e+01	2.046271e-02	8.946600e-03	9.732603e-04	8.751987e-05	7.894636e-05
-4.152106e+01	2.626376e+05	2.926271e+00	8.332865e+00	2.848246e-01	7.563107e-01	6.011689e+04	5.685111e+00	5.768505e+00	8.365012e-01	1.893994e+00	1.848550e-01	2.596720e+00	2.566747e+01	5.437976e-01	2.250748e-05	2.449984e-01	1.940821e-18	3.026180e-09	7.870836e-07	8.833616e-06	1.513258e-04	1.768156e-03	7.519172e-03	3.625938e+01	1.393542e+00	7.813450e-01	6.708382e+01	6.179827e+01	2.056454e-02	8.945538e-03	9.735406e-04	8.794519e-05	7.933336e-05
-4.150388e+01	2.626935e+05	2.932281e+00	8.330986e+00	2.853430e-01	7.576711e-01	6.010911e+04	5.692690e+00	5.766037e+00	8.372576e-01	1.895706e+00	1.857203e-01	2.596623e+00	2.571295e+01	5.447940e-01	2.270090e-05	2.450008e-01	1.969567e-18	2.963372e-09	7.742998e-07	8.707069e-06	1.495095e-04	1.751665e-03	7.467697e-03	3.619596e+01	1.385340e+00	7.790039e-01	6.720179e+01	6.164475e+01	2.066004e-02	8.944541e-03	9.738035e-04	8.834396e-05	7.969624e-05
-4.148794e+01	2.627454e+05	2.937949e+00	8.329215e+00	2.858316e-01	7.589535e-01	6.010150e+04	5.699742e+00	5.763742e+00	8.379611e-01	1.897297e+00	1.865391e-01	2.596528e+00	2.575521e+01	5.457223e-01	2.288429e-05	2.450030e-01	1.997029e-18	2.906224e-09	7.626162e-07	8.591174e-06	1.478422e-04	1.736486e-03	7.420179e-03	3.613770e+01	1.377768e+00	7.768439e-01	6.731141e+01	6.150251e+01	2.074866e-02	8.943616e-03	9.740474e-04	8.871391e-05	8.003291e-05
-4.147305e+01	2.627940e+05	2.943315e+00	8.327539e+00	2.862941e-01	7.601674e-01	6.009407e+04	5.706340e+00	5.761597e+00	8.386186e-01	1.898785e+00	1.873169e-01	2.596436e+00	2.579469e+01	5.465916e-01	2.305885e-05	2.450051e-01	2.023354e-18	2.853876e-09	7.518695e-07	8.484370e-06	1.463025e-04	1.722433e-03	7.376062e-03	3.608385e+01	1.370738e+00	7.748395e-01	6.741380e+01	6.137003e+01	2.083133e-02	8.942753e-03	9.742749e-04	8.905894e-05	8.034693e-05
-4.145917e+01	2.628393e+05	2.948385e+00	8.325955e+00	2.867308e-01	7.613138e-01	6.008685e+04	5.712502e+00	5.759594e+00	8.392323e-01	1.900174e+00	1.880539e-01	2.596346e+00	2.583151e+01	5.474045e-01	2.322458e-05	2.450071e-01	2.048514e-18	2.805928e-09	7.419877e-07	8.385987e-06	1.448814e-04	1.709431e-03	7.335142e-03	3.603411e+01	1.364218e+00	7.729814e-01	6.750932e+01	6.124676e+01	2.090834e-02	8.941949e-03	9.744867e-04	8.938032e-05	8.063945e-05
-4.144621e+01	2.628818e+05	2.953180e+00	8.324458e+00	2.871437e-01	7.623978e-01	6.007986e+04	5.718270e+00	5.757721e+00	8.398063e-01	1.901473e+00	1.887529e-01	2.596259e+00	2.586594e+01	5.481661e-01	2.338208e-05	2.450090e-01	2.072573e-18	2.761861e-09	7.328730e-07	8.295090e-06	1.435661e-04	1.697370e-03	7.297091e-03	3.598804e+01	1.358156e+00	7.712544e-01	6.759862e+01	6.113181e+01	2.098025e-02	8.941198e-03	9.746845e-04	8.968033e-05	8.091253e-05
-4.143396e+01	2.629219e+05	2.957761e+00	8.323029e+00	2.875381e-01	7.634333e-01	6.007303e+04	5.723727e+00	5.755950e+00	8.403491e-01	1.902701e+00	1.894226e-01	2.596174e+00	2.589848e+01	5.488874e-01	2.353325e-05	2.450108e-01	2.095801e-18	2.720874e-09	7.243668e-07	8.210129e-06	1.423346e-04	1.686054e-03	7.261310e-03	3.594489e+01	1.352454e+00	7.696311e-01	6.768302e+01	6.102342e+01	2.104812e-02	8.940489e-03	9.748712e-04	8.996349e-05	8.117029e-05
-4.142224e+01	2.629604e+05	2.962195e+00	8.321645e+00	2.879197e-01	7.644352e-01	6.006630e+04	5.728959e+00	5.754253e+00	8.408691e-01	1.903878e+00	1.900724e-01	2.596090e+00	2.592964e+01	5.495798e-01	2.368020e-05	2.450126e-01	2.118507e-18	2.682206e-09	7.163158e-07	8.129597e-06	1.411653e-04	1.675289e-03	7.227199e-03	3.590390e+01	1.347019e+00	7.680843e-01	6.776386e+01	6.091983e+01	2.111307e-02	8.939811e-03	9.750498e-04	9.023436e-05	8.141688e-05
-4.141089e+01	2.629978e+05	2.966534e+00	8.320292e+00	2.882930e-01	7.654154e-01	6.005960e+04	5.734034e+00	5.752608e+00	8.413733e-01	1.905019e+00	1.907098e-01	2.596006e+00	2.595984e+01	5.502520e-01	2.382462e-05	2.450143e-01	2.140944e-18	2.645282e-09	7.086040e-07	8.052348e-06	1.400419e-04	1.664927e-03	7.194297e-03	3.586451e+01	1.341777e+00	7.665931e-01	6.784219e+01	6.081965e+01	2.117593e-02	8.939154e-03	9.752226e-04	9.049650e-05	8.165552e-05
-4.139980e+01	2.630343e+05	2.970814e+00	8.318957e+00	2.886610e-01	7.663820e-01	6.005288e+04	5.738996e+00	5.751000e+00	8.418660e-01	1.906134e+00	1.913400e-01	2.595922e+00	2.598935e+01	5.509100e-01	2.396767e-05	2.450160e-01	2.163286e-18	2.609720e-09	7.011542e-07	7.977621e-06	1.389536e-04	1.654869e-03	7.162297e-03	3.582633e+01	1.336678e+00	7.651433e-01	6.791872e+01	6.072199e+01	2.123726e-02	8.938513e-03	9.753913e-04	9.075226e-05	8.188838e-05
-4.138892e+01	2.630702e+05	2.975056e+00	8.317634e+00	2.890258e-01	7.673398e-01	6.004612e+04	5.743873e+00	5.749421e+00	8.423499e-01	1.907229e+00	1.919662e-01	2.595838e+00	2.601832e+01	5.515574e-01	2.411007e-05	2.450177e-01	2.185641e-18	2.575279e-09	6.939180e-07	7.904938e-06	1.378934e-04	1.645053e-03	7.131009e-03	3.578913e+01	1.331693e+00	7.637265e-01	6.799388e+01	6.062628e+01	2.129744e-02	8.937884e-03	9.755567e-04	9.100311e-05	8.211678e-05
-4.134896e+01	2.632024e+05	2.990993e+00	8.312669e+00	2.903951e-01	7.709364e-01	6.001987e+04	5.761842e+00	5.743609e+00	8.441308e-01	1.911260e+00	1.943312e-01	2.595510e+00	2.612487e+01	5.539489e-01	2.465046e-05	2.450240e-01	2.271515e-18	2.452634e-09	6.679738e-07	7.643535e-06	1.340673e-04	1.609482e-03	7.017111e-03	3.565482e+01	1.313544e+00	7.585741e-01	6.827025e+01	6.027593e+01	2.151812e-02	8.935577e-03	9.761631e-04	9.192282e-05	8.295428e-05
-4.132231e+01	2.632909e+05	3.001932e+00	8.309263e+00	2.913341e-01	7.734033e-01	6.000115e+04	5.773868e+00	5.739726e+00	8.453207e-01	1.913954e+00	1.959660e-01	2.595275e+00	2.619602e+01	5.555554e-01	2.502645e-05	2.450283e-01	2.332222e-18	2.374127e-09	6.512168e-07	7.474009e-06	1.315747e-04	1.586180e-03	6.942060e-03	3.556730e+01	1.301584e+00	7.551839e-01	6.845481e+01	6.004340e+01	2.166495e-02	8.934041e-03	9.765664e-04	9.253448e-05	8.351134e-05
-4.129934e+01	2.633674e+05	3.011567e+00	8.306265e+00	2.921605e-01	7.755748e-01	5.998424e+04	5.784264e+00	5.736373e+00	8.463479e-01	1.916279e+00	1.974133e-01	2.595064e+00	2.625743e+01	5.569483e-01	2.536104e-05	2.450322e-01	2.386900e-18	2.308471e-09	6.371089e-07	7.330849e-06	1.294626e-04	1.566355e-03	6.877928e-03	3.549315e+01	1.291364e+00	7.522902e-01	6.861410e+01	5.984363e+01	2.179131e-02	8.932719e-03	9.769134e-04	9.306070e-05	8.399065e-05
-4.127889e+01	2.634357e+05	3.020308e+00	8.303547e+00	2.929097e-01	7.775436e-01	5.996859e+04	5.793542e+00	5.733384e+00	8.472637e-01	1.918353e+00	1.987322e-01	2.594867e+00	2.631217e+01	5.581948e-01	2.566742e-05	2.450357e-01	2.437500e-18	2.251535e-09	6.248035e-07	7.205649e-06	1.276100e-04	1.548903e-03	6.821258e-03	3.542813e+01	1.282332e+00	7.497356e-01	6.875609e+01	5.966627e+01	2.190366e-02	8.931543e-03	9.772218e-04	9.352843e-05	8.441672e-05
-4.126121e+01	2.634949e+05	3.027988e+00	8.301159e+00	2.935677e-01	7.792729e-01	5.995460e+04	5.801580e+00	5.730796e+00	8.480564e-01	1.920147e+00	1.998957e-01	2.594691e+00	2.635955e+01	5.592776e-01	2.593892e-05	2.450388e-01	2.482763e-18	2.203436e-09	6.143544e-07	7.099089e-06	1.260290e-04	1.533963e-03	6.772586e-03	3.537268e+01	1.274574e+00	7.475435e-01	6.887897e+01	5.951331e+01	2.200067e-02	8.930528e-03	9.774881e-04	9.393220e-05	8.478457e-05
-4.124577e+01	2.635466e+05	3.034784e+00	8.299048e+00	2.941496e-01	7.808024e-01	5.994206e+04	5.808604e+00	5.728537e+00	8.487485e-01	1.921715e+00	2.009287e-01	2.594534e+00	2.640092e+01	5.602261e-01	2.618092e-05	2.450415e-01	2.523442e-18	2.162305e-09	6.053791e-07	7.007376e-06	1.246653e-04	1.521041e-03	6.730364e-03	3.532486e+01	1.267843e+00	7.456434e-01	6.898629e+01	5.938014e+01	2.208522e-02	8.929643e-03	9.777201e-04	9.428400e-05	8.510510e-05
-4.123187e+01	2.635933e+05	3.040983e+00	8.297123e+00	2.946801e-01	7.821969e-01	5.993050e+04	5.814942e+00	5.726500e+00	8.493725e-01	1.923128e+00	2.018736e-01	2.594388e+00	2.643822e+01	5.610837e-01	2.640313e-05	2.450440e-01	2.561067e-18	2.125904e-09	5.974047e-07	6.925743e-06	1.234490e-04	1.509488e-03	6.692520e-03	3.528225e+01	1.261811e+00	7.439414e-01	6.908304e+01	5.926040e+01	2.216130e-02	8.928846e-03	9.779288e-04	9.460055e-05	8.539352e-05
-4.121924e+01	2.636357e+05	3.046674e+00	8.295356e+00	2.951670e-01	7.834770e-01	5.991977e+04	5.820705e+00	5.724649e+00	8.499395e-01	1.924412e+00	2.027437e-01	2.594253e+00	2.647212e+01	5.618652e-01	2.660842e-05	2.450464e-01	2.596059e-18	2.093374e-09	5.902528e-07	6.852414e-06	1.223545e-04	1.499068e-03	6.658310e-03	3.524392e+01	1.256357e+00	7.424039e-01	6.917098e+01	5.915184e+01	2.223033e-02	8.928123e-03	9.781182e-04	9.488768e-05	8.565517e-05
-4.120750e+01	2.636753e+05	3.052021e+00	8.293697e+00	2.956242e-01	7.846790e-01	5.990961e+04	5.826070e+00	5.722926e+00	8.504671e-01	1.925607e+00	2.035630e-01	2.594125e+00	2.650366e+01	5.625940e-01	2.680235e-05	2.450485e-01	2.629320e-18	2.063568e-09	5.836784e-07	6.784906e-06	1.213451e-04	1.489441e-03	6.626633e-03	3.520860e+01	1.251307e+00	7.409811e-01	6.925280e+01	5.905105e+01	2.229446e-02	8.927451e-03	9.782941e-04	9.515440e-05	8.589822e-05
-4.119630e+01	2.637130e+05	3.057164e+00	8.292101e+00	2.960639e-01	7.858350e-01	5.989976e+04	5.831188e+00	5.721284e+00	8.509700e-01	1.926746e+00	2.043529e-01	2.594000e+00	2.653374e+01	5.632906e-01	2.698992e-05	2.450506e-01	2.661676e-18	2.035558e-09	5.774809e-07	6.721181e-06	1.203908e-04	1.480322e-03	6.596568e-03	3.517523e+01	1.246514e+00	7.396314e-01	6.933082e+01	5.895515e+01	2.235551e-02	8.926811e-03	9.784615e-04	9.540829e-05	8.612959e-05
-4.115657e+01	2.638473e+05	3.075800e+00	8.286324e+00	2.976555e-01	7.900207e-01	5.986350e+04	5.849387e+00	5.715452e+00	8.527562e-01	1.930792e+00	2.072296e-01	2.593542e+00	2.664062e+01	5.657787e-01	2.767791e-05	2.450583e-01	2.781920e-18	1.939173e-09	5.560097e-07	6.499725e-06	1.170630e-04	1.448387e-03	6.490823e-03	3.505906e+01	1.229652e+00	7.348902e-01	6.960807e+01	5.861596e+01	2.257173e-02	8.924545e-03	9.790543e-04	9.630708e-05	8.694879e-05
-4.113048e+01	2.639358e+05	3.088363e+00	8.282433e+00	2.987274e-01	7.928400e-01	5.983859e+04	5.861367e+00	5.711619e+00	8.539299e-01	1.933451e+00	2.091814e-01	2.593226e+00	2.671092e+01	5.674263e-01	2.814925e-05	2.450636e-01	2.865702e-18	1.878369e-09	5.423442e-07	6.358217e-06	1.149269e-04	1.427777e-03	6.422192e-03	3.498471e+01	1.218707e+00	7.318179e-01	6.979043e+01	5.839422e+01	2.271329e-02	8.923060e-03	9.794423e-04	9.689526e-05	8.748496e-05
-4.110781e+01	2.640129e+05	3.099494e+00	8.278988e+00	2.996762e-01	7.953360e-01	5.981625e+04	5.871794e+00	5.708287e+00	8.549502e-01	1.935763e+00	2.109186e-01	2.592943e+00	2.677209e+01	5.688672e-01	2.857195e-05	2.450683e-01	2.941798e-18	1.827073e-09	5.307398e-07	6.237699e-06	1.131015e-04	1.410095e-03	6.363062e-03	3.492132e+01	1.209275e+00	7.291742e-01	6.994909e+01	5.820215e+01	2.283602e-02	8.921772e-03	9.797786e-04	9.740507e-05	8.794975e-05
-4.108791e+01	2.640807e+05	3.109423e+00	8.275917e+00	3.005219e-01	7.975611e-01	5.979612e+04	5.880953e+00	5.705363e+00	8.558455e-01	1.937791e+00	2.124744e-01	2.592687e+00	2.682582e+01	5.701384e-01	2.895312e-05	2.450725e-01	3.011190e-18	1.783219e-09	5.207620e-07	6.133810e-06	1.115234e-04	1.394755e-03	6.311576e-03	3.486666e+01	1.201062e+00	7.268747e-01	7.008845e+01	5.803412e+01	2.294347e-02	8.920645e-03	9.800729e-04	9.785129e-05	8.835661e-05
-4.107086e+01	2.641389e+05	3.118053e+00	8.273249e+00	3.012565e-01	7.994942e-01	5.977848e+04	5.888809e+00	5.702857e+00	8.566128e-01	1.939530e+00	2.138313e-01	2.592462e+00	2.687190e+01	5.712332e-01	2.928761e-05	2.450762e-01	3.072683e-18	1.746475e-09	5.123604e-07	6.046138e-06	1.101883e-04	1.381737e-03	6.267746e-03	3.482052e+01	1.194070e+00	7.249190e-01	7.020798e+01	5.789050e+01	2.303538e-02	8.919680e-03	9.803246e-04	9.823285e-05	8.870453e-05
-4.105597e+01	2.641897e+05	3.125676e+00	8.270894e+00	3.019050e-01	8.012009e-01	5.976279e+04	5.895670e+00	5.700670e+00	8.572822e-01	1.941047e+00	2.150334e-01	2.592262e+00	2.691214e+01	5.721925e-01	2.958556e-05	2.450794e-01	3.127925e-18	1.715028e-09	5.051391e-07	5.970639e-06	1.090360e-04	1.370473e-03	6.229716e-03	3.478079e+01	1.188002e+00	7.232235e-01	7.031236e+01	5.776544e+01	2.311544e-02	8.918840e-03	9.805438e-04	9.856517e-05	8.900759e-05
-4.104264e+01	2.642354e+05	3.132579e+00	8.268762e+00	3.024920e-01	8.027458e-01	5.974850e+04	5.901820e+00	5.698711e+00	8.578819e-01	1.942407e+00	2.161247e-01	2.592080e+00	2.694821e+01	5.730554e-01	2.985739e-05	2.450824e-01	3.178708e-18	1.687333e-09	4.987552e-07	5.903782e-06	1.080137e-04	1.360456e-03	6.195815e-03	3.474561e+01	1.182593e+00	7.217131e-01	7.040595e+01	5.765361e+01	2.318707e-02	8.918088e-03	9.807399e-04	9.886241e-05	8.927868e-05
-4.103049e+01	2.642770e+05	3.138931e+00	8.266801e+00	3.030319e-01	8.041668e-01	5.973529e+04	5.907428e+00	5.696926e+00	8.584284e-01	1.943645e+00	2.171313e-01	2.591912e+00	2.698112e+01	5.738445e-01	3.010923e-05	2.450852e-01	3.226081e-18	1.662479e-09	4.930066e-07	5.843487e-06	1.070900e-04	1.351387e-03	6.165057e-03	3.471389e+01	1.177685e+00	7.203436e-01	7.049130e+01	5.755187e+01	2.325225e-02	8.917403e-03	9.809184e-04	9.913290e-05	8.952537e-05
-4.101910e+01	2.643161e+05	3.144937e+00	8.264948e+00	3.035420e-01	8.055097e-01	5.972275e+04	5.912686e+00	5.695254e+00	8.589404e-01	1.944806e+00	2.180848e-01	2.591751e+00	2.701197e+01	5.745865e-01	3.034883e-05	2.450878e-01	3.271439e-18	1.639519e-09	4.876793e-07	5.787533e-06	1.062315e-04	1.342941e-03	6.136355e-03	3.468446e+01	1.173105e+00	7.190664e-01	7.057132e+01	5.745667e+01	2.331326e-02	8.916762e-03	9.810853e-04	9.938599e-05	8.975622e-05
-4.100817e+01	2.643536e+05	3.150748e+00	8.263156e+00	3.040355e-01	8.068088e-01	5.971057e+04	5.917733e+00	5.693649e+00	8.594317e-01	1.945920e+00	2.190092e-01	2.591596e+00	2.704159e+01	5.753007e-01	3.058209e-05	2.450904e-01	3.315867e-18	1.617781e-09	4.826205e-07	5.734327e-06	1.054139e-04	1.334883e-03	6.108919e-03	3.465649e+01	1.168726e+00	7.178463e-01	7.064817e+01	5.736545e+01	2.337174e-02	8.916148e-03	9.812454e-04	9.962855e-05	8.997747e-05
